,bank.type,bank.value,bankLabel.xml:lang,bankLabel.type,bankLabel.value,countryLabel.xml:lang,countryLabel.type,countryLabel.value,instanceLabel.xml:lang,instanceLabel.type,instanceLabel.value,viafid.type,viafid.value,deathyear.datatype,deathyear.type,deathyear.value,website.type,website.value,bankDescription.xml:lang,bankDescription.type,bankDescription.value,bankAltLabel.xml:lang,bankAltLabel.type,bankAltLabel.value,twitter.type,twitter.value,isin.type,isin.value,gid.type,gid.value,permid.type,permid.value,parent.type,parent.value,lei.type,lei.value
2334,uri,http://www.wikidata.org/entity/Q2882922,en,literal,Banque Monneron,en,literal,France,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,1792,,,,,,,,,,,,,literal,/g/12365hdx,,,,,,
2335,uri,http://www.wikidata.org/entity/Q2882943,en,literal,Banque populaire de l'Ouest,en,literal,France,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,2017,uri,https://www.ouest.banquepopulaire.fr/,en,literal,Previous regional bank,fr,literal,"banque populaire de l'Ouest et d'Armorique, BPO",,,,,literal,/g/1hl3ghj35,,,uri,http://www.wikidata.org/entity/Q846647,,
2336,uri,http://www.wikidata.org/entity/Q3338625,fr,literal,Neuflize Schlumberger Mallet,en,literal,France,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,2006,,,,,,,,,,,,,literal,/g/121rpsg1,,,,,,
2337,uri,http://www.wikidata.org/entity/Q3127221,en,literal,Veneto Bank,en,literal,Italy,en,literal,bank,literal,152906105,http://www.w3.org/2001/XMLSchema#integer,literal,2017,uri,http://www.venetobanca.it,en,literal,former Italian banking institution,,,,,,,,,,,,,,,
2338,uri,http://www.wikidata.org/entity/Q3127221,en,literal,Veneto Bank,en,literal,Italy,en,literal,financial institution,literal,152906105,http://www.w3.org/2001/XMLSchema#integer,literal,2017,uri,http://www.venetobanca.it,en,literal,former Italian banking institution,,,,,,,,,,,,,,,
2339,uri,http://www.wikidata.org/entity/Q3127221,en,literal,Veneto Bank,en,literal,Italy,en,literal,business,literal,152906105,http://www.w3.org/2001/XMLSchema#integer,literal,2017,uri,http://www.venetobanca.it,en,literal,former Italian banking institution,,,,,,,,,,,,,,,
2340,uri,http://www.wikidata.org/entity/Q3127221,en,literal,Veneto Bank,en,literal,Italy,en,literal,enterprise,literal,152906105,http://www.w3.org/2001/XMLSchema#integer,literal,2017,uri,http://www.venetobanca.it,en,literal,former Italian banking institution,,,,,,,,,,,,,,,
2341,uri,http://www.wikidata.org/entity/Q3167468,en,literal,Banca Popolare di Verona,en,literal,Italy,en,literal,bank,literal,144332487,http://www.w3.org/2001/XMLSchema#integer,literal,2002,uri,http://www.bpv.it/,en,literal,former Italian banking chain,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q806194,,
2342,uri,http://www.wikidata.org/entity/Q3167468,en,literal,Banca Popolare di Verona,en,literal,Italy,en,literal,financial institution,literal,144332487,http://www.w3.org/2001/XMLSchema#integer,literal,2002,uri,http://www.bpv.it/,en,literal,former Italian banking chain,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q806194,,
2343,uri,http://www.wikidata.org/entity/Q3167468,en,literal,Banca Popolare di Verona,en,literal,Italy,en,literal,business,literal,144332487,http://www.w3.org/2001/XMLSchema#integer,literal,2002,uri,http://www.bpv.it/,en,literal,former Italian banking chain,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q806194,,
2344,uri,http://www.wikidata.org/entity/Q3374413,,literal,Q3374413,en,literal,Finland,en,literal,bank,literal,142512071,http://www.w3.org/2001/XMLSchema#integer,literal,2015,,,,,,,,,,,,,literal,/g/1229kzk9,,,,,,
2345,uri,http://www.wikidata.org/entity/Q2601306,en,literal,Nationale Handelsbank,en,literal,Kingdom of the Netherlands,en,literal,bank,literal,158524787,http://www.w3.org/2001/XMLSchema#integer,literal,1960,,,en,literal,Indonesian bank,en,literal,"NIH, Merchant Bank of the Dutch East Indies, Nederlandsch-Indische Handelsbank, Netherlands India Commercial Bank",,,,,,,,,,,,
2346,uri,http://www.wikidata.org/entity/Q2601306,en,literal,Nationale Handelsbank,en,literal,Kingdom of the Netherlands,en,literal,organization,literal,158524787,http://www.w3.org/2001/XMLSchema#integer,literal,1960,,,en,literal,Indonesian bank,en,literal,"NIH, Merchant Bank of the Dutch East Indies, Nederlandsch-Indische Handelsbank, Netherlands India Commercial Bank",,,,,,,,,,,,
2347,uri,http://www.wikidata.org/entity/Q2601306,en,literal,Nationale Handelsbank,en,literal,Kingdom of the Netherlands,en,literal,financial institution,literal,158524787,http://www.w3.org/2001/XMLSchema#integer,literal,1960,,,en,literal,Indonesian bank,en,literal,"NIH, Merchant Bank of the Dutch East Indies, Nederlandsch-Indische Handelsbank, Netherlands India Commercial Bank",,,,,,,,,,,,
2348,uri,http://www.wikidata.org/entity/Q2601306,en,literal,Nationale Handelsbank,en,literal,Kingdom of the Netherlands,en,literal,merchant bank,literal,158524787,http://www.w3.org/2001/XMLSchema#integer,literal,1960,,,en,literal,Indonesian bank,en,literal,"NIH, Merchant Bank of the Dutch East Indies, Nederlandsch-Indische Handelsbank, Netherlands India Commercial Bank",,,,,,,,,,,,
2349,uri,http://www.wikidata.org/entity/Q2601306,en,literal,Nationale Handelsbank,en,literal,Kingdom of the Netherlands,en,literal,business,literal,158524787,http://www.w3.org/2001/XMLSchema#integer,literal,1960,,,en,literal,Indonesian bank,en,literal,"NIH, Merchant Bank of the Dutch East Indies, Nederlandsch-Indische Handelsbank, Netherlands India Commercial Bank",,,,,,,,,,,,
2350,uri,http://www.wikidata.org/entity/Q7440350,en,literal,Seafirst Bank,en,literal,United States of America,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,1999,,,en,literal,"Seattle-based bank, merged into Bank of America",en,literal,"FirstBank, First National Bank of Seattle, First Seattle Dexter Horton National Bank, Seattle-First National Bank",,,,,,,,,uri,http://www.wikidata.org/entity/Q487907,,
2351,uri,http://www.wikidata.org/entity/Q7445005,en,literal,Security Trust Company of Rochester,en,literal,United States of America,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,1983,,,en,literal,"defunct bank based in Rochester, New York, United States",en,literal,"Security Trust, Security Trust Company",,,,,,,,,,,,
2352,uri,http://www.wikidata.org/entity/Q3404595,en,literal,Aberystwyth and Tregaron Bank,en,literal,United Kingdom,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,1815,uri,http://www.everythingaberystwyth.co.uk/aberystwyth-fact-of-the-week/,en,literal,Welsh bank formed in late 18c.,en,literal,Banc y Ddafad Ddu,,,,,,,,,,,,
2353,uri,http://www.wikidata.org/entity/Q3404595,en,literal,Aberystwyth and Tregaron Bank,en,literal,United Kingdom,en,literal,business,,,http://www.w3.org/2001/XMLSchema#integer,literal,1815,uri,http://www.everythingaberystwyth.co.uk/aberystwyth-fact-of-the-week/,en,literal,Welsh bank formed in late 18c.,en,literal,Banc y Ddafad Ddu,,,,,,,,,,,,
2354,uri,http://www.wikidata.org/entity/Q4856228,en,literal,Bank y Llong,en,literal,United Kingdom,en,literal,bank,,,http://www.w3.org/2001/XMLSchema#integer,literal,1806,uri,http://www.everythingaberystwyth.co.uk/aberystwyth-fact-of-the-week/,,,,,,,,,,,,,,,,,,
2355,uri,http://www.wikidata.org/entity/Q47502435,en,literal,Banco Crédito Agrícola de Cartago,en,literal,Costa Rica,en,literal,bank,literal,266009542,http://www.w3.org/2001/XMLSchema#integer,literal,2017,,,en,literal,defunct Costa Rician commercial bank,es,literal,Bancrédito,,,,,literal,/g/11d_d5w40z,,,,,,
2356,uri,http://www.wikidata.org/entity/Q47502435,en,literal,Banco Crédito Agrícola de Cartago,en,literal,Costa Rica,en,literal,business,literal,266009542,http://www.w3.org/2001/XMLSchema#integer,literal,2017,,,en,literal,defunct Costa Rician commercial bank,es,literal,Bancrédito,,,,,literal,/g/11d_d5w40z,,,,,,
2357,uri,http://www.wikidata.org/entity/Q3374885,en,literal,Pentagon Federal Credit Union,en,literal,United States of America,en,literal,business,,,,,,uri,https://www.penfed.org/,en,literal,American federal credit union,en,literal,PenFed,literal,PenFed,,,,,literal,4296477798,,,literal,549300FX7K8PTEQUU487
2358,uri,http://www.wikidata.org/entity/Q4890168,es,literal,Banco de Vasconia,en,literal,Spain,en,literal,bank,literal,128505370,,,,,,,,,,,,,,,,literal,/g/1225qnmb,,,,,,
2359,uri,http://www.wikidata.org/entity/Q5139377,en,literal,Kutxabank,en,literal,Spain,en,literal,bank,literal,168720283,,,,uri,https://portal.kutxabank.es/,en,literal,Bank based in the Spanish Basque Autonomous Community,en,literal,Kutxa Bank,literal,Kutxabank,,,literal,/g/121m2ncx,,,,,,
2360,uri,http://www.wikidata.org/entity/Q5139377,en,literal,Kutxabank,en,literal,Spain,en,literal,financial institution,literal,168720283,,,,uri,https://portal.kutxabank.es/,en,literal,Bank based in the Spanish Basque Autonomous Community,en,literal,Kutxa Bank,literal,Kutxabank,,,literal,/g/121m2ncx,,,,,,
2361,uri,http://www.wikidata.org/entity/Q5139377,en,literal,Kutxabank,en,literal,Spain,en,literal,publisher,literal,168720283,,,,uri,https://portal.kutxabank.es/,en,literal,Bank based in the Spanish Basque Autonomous Community,en,literal,Kutxa Bank,literal,Kutxabank,,,literal,/g/121m2ncx,,,,,,
2362,uri,http://www.wikidata.org/entity/Q5709917,,literal,Q5709917,en,literal,Iran,en,literal,bank,,,,,,,,,,,,,,,,,,literal,/g/11w1bgx92,,,,,,
2363,uri,http://www.wikidata.org/entity/Q5717810,es,literal,Banca García-Calamarte,en,literal,Spain,en,literal,bank,,,,,,,,,,,es,literal,Banca Garcia-Calamarte,,,,,literal,/g/121bkhz_,,,,,,
2364,uri,http://www.wikidata.org/entity/Q5717839,en,literal,Agricultural Bank of Venezuela,en,literal,Venezuela,en,literal,bank,,,,,,uri,http://www.bav.com.ve/,en,literal,Venezuelan international universal bank,en,literal,BAV,,,,,literal,/g/122z2pg1,,,,,,
2365,uri,http://www.wikidata.org/entity/Q5717869,en,literal,Caja Social Bank,en,literal,Colombia,en,literal,bank,,,,,,uri,http://www.bancocajasocial.com/,en,literal,Colombian banking chain,,,,literal,bancocajasocial,literal,COB32CB00031,literal,/g/1213vc7b,,,,,,
2366,uri,http://www.wikidata.org/entity/Q5717869,en,literal,Caja Social Bank,en,literal,Colombia,en,literal,business,,,,,,uri,http://www.bancocajasocial.com/,en,literal,Colombian banking chain,,,,literal,bancocajasocial,literal,COB32CB00031,literal,/g/1213vc7b,,,,,,
2367,uri,http://www.wikidata.org/entity/Q5717889,de,literal,Banque d’Escompte et des Prets de Perse,en,literal,Iran,en,literal,bank,,,,,,,,de,literal,russische Bank für Investitionen in Persien,de,literal,Banque d'Escompte et des Prets de Perse,,,,,literal,/g/120z6q5m,,,,,,
2368,uri,http://www.wikidata.org/entity/Q5717949,en,literal,G&T Continental Bank,en,literal,Guatemala,en,literal,bank,,,,,,uri,https://www.gtc.com.gt,en,literal,financial group headquartered in Guatemala,,,,literal,gytcontinental,,,literal,/g/121zcc0r,,,,,,
2369,uri,http://www.wikidata.org/entity/Q5717949,en,literal,G&T Continental Bank,en,literal,Guatemala,en,literal,financial institution,,,,,,uri,https://www.gtc.com.gt,en,literal,financial group headquartered in Guatemala,,,,literal,gytcontinental,,,literal,/g/121zcc0r,,,,,,
2370,uri,http://www.wikidata.org/entity/Q5717949,en,literal,G&T Continental Bank,en,literal,Guatemala,en,literal,business,,,,,,uri,https://www.gtc.com.gt,en,literal,financial group headquartered in Guatemala,,,,literal,gytcontinental,,,literal,/g/121zcc0r,,,,,,
2371,uri,http://www.wikidata.org/entity/Q5718203,es,literal,Bancoro,en,literal,Venezuela,en,literal,bank,,,,,,uri,http://www.bancoro.com/,,,,,,,,,,,literal,/g/121bwl5d,,,,,,
2372,uri,http://www.wikidata.org/entity/Q5718203,es,literal,Bancoro,en,literal,Venezuela,en,literal,universal bank,,,,,,uri,http://www.bancoro.com/,,,,,,,,,,,literal,/g/121bwl5d,,,,,,
2373,uri,http://www.wikidata.org/entity/Q5718203,es,literal,Bancoro,en,literal,Venezuela,en,literal,financial institution,,,,,,uri,http://www.bancoro.com/,,,,,,,,,,,literal,/g/121bwl5d,,,,,,
2374,uri,http://www.wikidata.org/entity/Q5718203,es,literal,Bancoro,en,literal,Venezuela,en,literal,business,,,,,,uri,http://www.bancoro.com/,,,,,,,,,,,literal,/g/121bwl5d,,,,,,
2375,uri,http://www.wikidata.org/entity/Q5719051,en,literal,Banesco Multiple Bank,en,literal,Dominican Republic,en,literal,bank,,,,,,uri,https://www.banesco.com.do/,en,literal,Dominican banking company,es,literal,Banesco Banco Multiple,literal,BanescoRD,,,literal,/g/11x97y87l,,,uri,http://www.wikidata.org/entity/Q15696927,,
2376,uri,http://www.wikidata.org/entity/Q5719051,en,literal,Banesco Multiple Bank,en,literal,Dominican Republic,en,literal,financial institution,,,,,,uri,https://www.banesco.com.do/,en,literal,Dominican banking company,es,literal,Banesco Banco Multiple,literal,BanescoRD,,,literal,/g/11x97y87l,,,uri,http://www.wikidata.org/entity/Q15696927,,
2377,uri,http://www.wikidata.org/entity/Q5719051,en,literal,Banesco Multiple Bank,en,literal,Dominican Republic,en,literal,commercial bank,,,,,,uri,https://www.banesco.com.do/,en,literal,Dominican banking company,es,literal,Banesco Banco Multiple,literal,BanescoRD,,,literal,/g/11x97y87l,,,uri,http://www.wikidata.org/entity/Q15696927,,
2378,uri,http://www.wikidata.org/entity/Q5719051,en,literal,Banesco Multiple Bank,en,literal,Dominican Republic,en,literal,business,,,,,,uri,https://www.banesco.com.do/,en,literal,Dominican banking company,es,literal,Banesco Banco Multiple,literal,BanescoRD,,,literal,/g/11x97y87l,,,uri,http://www.wikidata.org/entity/Q15696927,,
2379,uri,http://www.wikidata.org/entity/Q5719130,en,literal,Banrural,en,literal,Guatemala,en,literal,bank,,,,,,uri,http://www.banrural.com.gt/,en,literal,bank in Guatemala and Honduras,,,,literal,BanruralHn,,,,,,,,,,
2380,uri,http://www.wikidata.org/entity/Q5719130,en,literal,Banrural,en,literal,Guatemala,en,literal,enterprise,,,,,,uri,http://www.banrural.com.gt/,en,literal,bank in Guatemala and Honduras,,,,literal,BanruralHn,,,,,,,,,,
2381,uri,http://www.wikidata.org/entity/Q5719130,en,literal,Banrural,en,literal,Guatemala,en,literal,bank,,,,,,uri,https://www.banrural.com.hn/,en,literal,bank in Guatemala and Honduras,,,,literal,BanruralHn,,,,,,,,,,
2382,uri,http://www.wikidata.org/entity/Q5719130,en,literal,Banrural,en,literal,Guatemala,en,literal,enterprise,,,,,,uri,https://www.banrural.com.hn/,en,literal,bank in Guatemala and Honduras,,,,literal,BanruralHn,,,,,,,,,,
2383,uri,http://www.wikidata.org/entity/Q5721399,,literal,Q5721399,en,literal,Iran,en,literal,bank,,,,,,,,,,,,,,,,,,literal,/g/1hg08xkt9,,,,,,
2384,uri,http://www.wikidata.org/entity/Q5862675,en,literal,Ansar Bank,en,literal,Iran,en,literal,bank,,,,,,uri,https://www.ansarbank.com,en,literal,Iranian government owned bank,,,,,,,,literal,/g/120l2rtj,,,,,,
2385,uri,http://www.wikidata.org/entity/Q5863579,en,literal,Fondo Nacional del Ahorro,en,literal,Colombia,en,literal,bank,,,,,,uri,http://www.fna.gov.co,es,literal,banco colombiano para administrar las cesantías de los empleados públicos y trabajadores oficiales.,es,literal,FNA,,,,,literal,/g/112yfc45p,,,uri,http://www.wikidata.org/entity/Q2842156,,
2386,uri,http://www.wikidata.org/entity/Q5872257,,literal,Q5872257,en,literal,Iran,en,literal,bank,,,,,,,,,,,,,,,,,,literal,/g/1229c7d8,,,,,,
2387,uri,http://www.wikidata.org/entity/Q5886178,en,literal,Ficohsa,en,literal,Honduras,en,literal,bank,,,,,,uri,https://www.ficohsa.com/,,,,es,literal,Grupo Financiero FICOHSA,literal,ficohsa,,,literal,/g/1hb_h36ls,,,,,,
2388,uri,http://www.wikidata.org/entity/Q5919574,es,literal,Inverunión,en,literal,Venezuela,en,literal,bank,,,,,,,,,,,es,literal,Inverunion,,,,,literal,/g/121dchn6,,,,,,
2389,uri,http://www.wikidata.org/entity/Q5919574,es,literal,Inverunión,en,literal,Venezuela,en,literal,business,,,,,,,,,,,es,literal,Inverunion,,,,,literal,/g/121dchn6,,,,,,
2390,uri,http://www.wikidata.org/entity/Q5931445,,literal,Q5931445,en,literal,Iran,en,literal,bank,,,,,,,,,,,,,,,,,,literal,/g/121vx955,,,,,,
2391,uri,http://www.wikidata.org/entity/Q5934423,en,literal,Iran Zamin Bank,en,literal,Iran,en,literal,bank,,,,,,uri,http://www.izbank.ir,en,literal,Iranian land bank,,,,,,,,literal,/g/1hb_fvpyt,,,,,,
2392,uri,http://www.wikidata.org/entity/Q5940893,,literal,Q5940893,en,literal,Iran,en,literal,bank,,,,,,,,,,,,,,,,,,literal,/g/121p16mr,,,,,,
2393,uri,http://www.wikidata.org/entity/Q5941033,en,literal,Shahr Bank,en,literal,Iran,en,literal,bank,,,,,,uri,http://en.shahr-bank.ir/,en,literal,Iranian banking and financial services corporation,en,literal,"Bank Shahr, City Bank Of Iran",,,,,literal,/g/1224zkgn,,,,,,
2394,uri,http://www.wikidata.org/entity/Q5941033,en,literal,Shahr Bank,en,literal,Iran,en,literal,public company,,,,,,uri,http://en.shahr-bank.ir/,en,literal,Iranian banking and financial services corporation,en,literal,"Bank Shahr, City Bank Of Iran",,,,,literal,/g/1224zkgn,,,,,,
2395,uri,http://www.wikidata.org/entity/Q5942921,en,literal,Mehr Economics Bank,en,literal,Iran,en,literal,bank,,,,,,uri,http://mebank.ir/,en,literal,Iranian financial and credit institution,,,,,,,,literal,/g/12dpx45vr,,,,,,
2396,uri,http://www.wikidata.org/entity/Q5961680,en,literal,Tourism Bank,en,literal,Iran,en,literal,bank,,,,,,,,en,literal,Iranian banking and financial services corporation,,,,,,,,literal,/g/12214s_8,,,,,,
2397,uri,http://www.wikidata.org/entity/Q5961680,en,literal,Tourism Bank,en,literal,Iran,en,literal,public company,,,,,,,,en,literal,Iranian banking and financial services corporation,,,,,,,,literal,/g/12214s_8,,,,,,
2398,uri,http://www.wikidata.org/entity/Q6393834,en,literal,K&H Bank,en,literal,Hungary,en,literal,bank,,,,,,uri,http://www.kh.hu/,en,literal,Hungarian financial institution,en,literal,"K&H, Kereskedelmi es Hitelbank, Kereskedelmi és Hitelbank",,,,,,,,,uri,http://www.wikidata.org/entity/Q941020,,
2399,uri,http://www.wikidata.org/entity/Q6393834,en,literal,K&H Bank,en,literal,Hungary,en,literal,financial institution,,,,,,uri,http://www.kh.hu/,en,literal,Hungarian financial institution,en,literal,"K&H, Kereskedelmi es Hitelbank, Kereskedelmi és Hitelbank",,,,,,,,,uri,http://www.wikidata.org/entity/Q941020,,
